store_id,employee_id,assigned_role,date,shift_start,shift_end,duration
S027,E02133,Stock,2026-05-09,16,22,6
S027,E02134,Floor,2026-05-04,17,22,5
S027,E02134,Floor,2026-05-05,17,22,5
S027,E02134,Floor,2026-05-07,16,22,6
S027,E02135,Stock,2026-05-03,8,16,8
S027,E02135,Stock,2026-05-04,8,16,8
S027,E02135,Stock,2026-05-05,8,16,8
S027,E02135,Stock,2026-05-08,16,22,6
S027,E02135,Stock,2026-05-09,10,18,8
S027,E02136,Floor,2026-05-08,17,22,5
S027,E02137,Cashier,2026-05-06,16,22,6
S027,E02137,Cashier,2026-05-07,10,18,8
S027,E02137,Cashier,2026-05-09,8,16,8
S027,E02138,Cashier,2026-05-03,16,22,6
S027,E02138,Cashier,2026-05-04,16,22,6
S027,E02138,Cashier,2026-05-05,16,22,6
S027,E02138,Cashier,2026-05-07,16,22,6
S027,E02138,Cashier,2026-05-09,12,20,8
S027,E02139,Supervisor,2026-05-04,14,22,8
S027,E02139,Supervisor,2026-05-07,14,22,8
S027,E02141,Cashier,2026-05-03,17,22,5
S027,E02141,Cashier,2026-05-08,16,22,6
S027,E02141,Cashier,2026-05-09,17,22,5
S027,E02142,Cashier,2026-05-08,8,16,8
S027,E02142,Cashier,2026-05-09,17,22,5
S027,E02143,Floor,2026-05-05,8,16,8
S027,E02143,Floor,2026-05-06,16,22,6
S027,E02144,Floor,2026-05-09,17,22,5
S027,E02146,Stock,2026-05-04,17,22,5
S027,E02146,Stock,2026-05-05,16,22,6
S027,E02146,Stock,2026-05-07,8,16,8
S027,E02147,Floor,2026-05-03,17,22,5
S027,E02147,Floor,2026-05-06,16,22,6
S027,E02147,Floor,2026-05-08,8,16,8
S027,E02147,Floor,2026-05-09,8,16,8
S027,E02149,Floor,2026-05-09,17,22,5
S027,E02151,Customer Service,2026-05-06,8,16,8
S027,E02151,Customer Service,2026-05-07,8,16,8
S027,E02153,Stock,2026-05-07,17,22,5
S027,E02153,Stock,2026-05-09,17,22,5
S027,E02154,Customer Service,2026-05-08,16,22,6
S027,E02155,Cashier,2026-05-03,16,22,6
S027,E02155,Cashier,2026-05-06,8,16,8
S027,E02155,Cashier,2026-05-07,17,22,5
S027,E02155,Cashier,2026-05-08,16,22,6
S027,E02155,Cashier,2026-05-09,16,22,6
S027,E02156,Stock,2026-05-04,14,22,8
S027,E02158,Cashier,2026-05-03,8,16,8
S027,E02158,Cashier,2026-05-05,10,18,8
S027,E02158,Cashier,2026-05-06,8,16,8
S027,E02158,Cashier,2026-05-08,8,16,8
S027,E02158,Cashier,2026-05-09,8,16,8
S027,E02159,Floor,2026-05-04,14,22,8
S027,E02159,Floor,2026-05-06,8,16,8
S027,E02159,Floor,2026-05-08,8,16,8
S027,E02160,Floor,2026-05-03,16,22,6
S027,E02160,Floor,2026-05-06,16,22,6
S028,E02161,Floor,2026-05-09,8,16,8
S028,E02162,Cashier,2026-05-04,8,16,8
S028,E02162,Cashier,2026-05-05,8,16,8
S028,E02162,Cashier,2026-05-09,17,22,5
S028,E02163,Stock,2026-05-03,16,22,6
S028,E02164,Supervisor,2026-05-03,14,22,8
S028,E02164,Supervisor,2026-05-04,14,22,8
S028,E02164,Supervisor,2026-05-06,8,16,8
S028,E02165,Floor,2026-05-03,16,22,6
S028,E02165,Floor,2026-05-05,8,16,8
S028,E02165,Floor,2026-05-06,17,22,5
S028,E02167,Cashier,2026-05-06,16,22,6
S028,E02168,Stock,2026-05-09,8,16,8
S028,E02169,Supervisor,2026-05-07,8,16,8
S028,E02169,Supervisor,2026-05-08,14,22,8
S028,E02170,Floor,2026-05-04,8,16,8
S028,E02170,Floor,2026-05-05,8,16,8
S028,E02171,Floor,2026-05-05,16,22,6
S028,E02171,Floor,2026-05-09,16,22,6
S028,E02172,Cashier,2026-05-05,16,22,6
S028,E02172,Cashier,2026-05-07,17,22,5
S028,E02173,Stock,2026-05-03,8,16,8
S028,E02173,Stock,2026-05-04,8,16,8
S028,E02173,Stock,2026-05-09,16,22,6
S028,E02174,Stock,2026-05-05,17,22,5
S028,E02174,Stock,2026-05-08,8,16,8
S028,E02175,Floor,2026-05-04,17,22,5
S028,E02176,Floor,2026-05-07,17,22,5
S028,E02176,Floor,2026-05-08,17,22,5
S028,E02177,Cashier,2026-05-03,17,22,5
S028,E02178,Floor,2026-05-06,8,16,8
S028,E02178,Floor,2026-05-07,10,18,8
S028,E02178,Floor,2026-05-08,16,22,6
S028,E02178,Floor,2026-05-09,12,20,8
S028,E02180,Customer Service,2026-05-04,8,16,8
S028,E02182,Cashier,2026-05-03,8,16,8
S028,E02182,Cashier,2026-05-05,8,16,8
S028,E02182,Cashier,2026-05-06,8,16,8
S028,E02182,Cashier,2026-05-09,16,22,6
S028,E02183,Cashier,2026-05-03,17,22,5
S028,E02183,Cashier,2026-05-07,8,16,8
S028,E02183,Cashier,2026-05-08,16,22,6
S028,E02183,Cashier,2026-05-09,16,22,6
S028,E02186,Supervisor,2026-05-03,8,16,8
S028,E02186,Supervisor,2026-05-09,14,22,8
S028,E02188,Floor,2026-05-05,16,22,6
S028,E02190,Cashier,2026-05-06,8,16,8
S028,E02190,Cashier,2026-05-07,17,22,5
S028,E02190,Cashier,2026-05-09,8,16,8
S028,E02191,Supervisor,2026-05-08,8,16,8
S028,E02191,Supervisor,2026-05-09,8,16,8
S028,E02192,Cashier,2026-05-03,10,18,8
S028,E02192,Cashier,2026-05-04,8,16,8
S028,E02192,Cashier,2026-05-06,10,18,8
S028,E02192,Cashier,2026-05-08,8,16,8
S028,E02192,Cashier,2026-05-09,8,16,8
S028,E02193,Cashier,2026-05-04,14,22,8
S028,E02193,Cashier,2026-05-08,10,18,8
S028,E02193,Cashier,2026-05-09,17,22,5
S028,E02196,Customer Service,2026-05-06,14,22,8
S028,E02197,Floor,2026-05-03,8,16,8
S028,E02197,Floor,2026-05-04,16,22,6
S028,E02197,Floor,2026-05-09,17,22,5
S028,E02198,Floor,2026-05-06,16,22,6
S028,E02198,Floor,2026-05-09,16,22,6
S028,E02200,Floor,2026-05-05,17,22,5
S028,E02200,Floor,2026-05-06,16,22,6
S028,E02203,Cashier,2026-05-03,8,16,8
S028,E02203,Cashier,2026-05-05,12,20,8
S028,E02203,Cashier,2026-05-08,8,16,8
S028,E02204,Floor,2026-05-08,8,16,8
S028,E02205,Floor,2026-05-03,16,22,6
S028,E02205,Floor,2026-05-04,10,18,8
S028,E02205,Floor,2026-05-07,16,22,6
S028,E02205,Floor,2026-05-08,16,22,6
S028,E02206,Cashier,2026-05-03,16,22,6
S028,E02206,Cashier,2026-05-08,17,22,5
S028,E02207,Stock,2026-05-06,16,22,6
S028,E02208,Stock,2026-05-04,16,22,6
S028,E02209,Floor,2026-05-06,8,16,8
S028,E02209,Floor,2026-05-07,8,16,8
S028,E02209,Floor,2026-05-09,8,16,8
S028,E02210,Supervisor,2026-05-04,8,16,8
S028,E02210,Supervisor,2026-05-05,8,16,8
S028,E02210,Supervisor,2026-05-06,14,22,8
S028,E02210,Supervisor,2026-05-07,14,22,8
S028,E02211,Stock,2026-05-08,17,22,5
S028,E02213,Cashier,2026-05-03,16,22,6
S028,E02213,Cashier,2026-05-04,17,22,5
S028,E02213,Cashier,2026-05-05,17,22,5
S028,E02213,Cashier,2026-05-06,16,22,6
S028,E02213,Cashier,2026-05-07,16,22,6
S028,E02213,Cashier,2026-05-09,16,22,6
S028,E02214,Customer Service,2026-05-03,16,22,6
S028,E02214,Customer Service,2026-05-09,8,16,8
S028,E02215,Cashier,2026-05-07,8,16,8
S028,E02215,Cashier,2026-05-09,8,16,8
S028,E02219,Stock,2026-05-05,8,16,8
S028,E02219,Stock,2026-05-07,16,22,6
S028,E02219,Stock,2026-05-08,16,22,6
S028,E02219,Stock,2026-05-09,10,18,8
S028,E02220,Cashier,2026-05-04,16,22,6
S028,E02220,Cashier,2026-05-05,17,22,5
S028,E02220,Cashier,2026-05-06,17,22,5
S028,E02221,Customer Service,2026-05-05,17,22,5
S028,E02221,Customer Service,2026-05-06,17,22,5
S028,E02221,Customer Service,2026-05-07,17,22,5
S028,E02221,Customer Service,2026-05-09,16,22,6
S028,E02224,Stock,2026-05-05,16,22,6
S028,E02224,Stock,2026-05-06,17,22,5
S028,E02225,Customer Service,2026-05-05,8,16,8
S028,E02225,Customer Service,2026-05-06,8,16,8
S028,E02225,Customer Service,2026-05-07,8,16,8
S028,E02225,Customer Service,2026-05-08,17,22,5
S028,E02226,Customer Service,2026-05-03,17,22,5
S028,E02226,Customer Service,2026-05-08,8,16,8
S028,E02226,Customer Service,2026-05-09,17,22,5
S028,E02227,Customer Service,2026-05-04,16,22,6
S028,E02227,Customer Service,2026-05-05,16,22,6
S028,E02227,Customer Service,2026-05-07,16,22,6
S028,E02228,Customer Service,2026-05-03,8,16,8
S028,E02228,Customer Service,2026-05-04,17,22,5
S028,E02228,Customer Service,2026-05-08,12,20,8
S028,E02228,Customer Service,2026-05-09,10,18,8
S028,E02230,Cashier,2026-05-08,17,22,5
S028,E02231,Floor,2026-05-03,17,22,5
S028,E02232,Cashier,2026-05-07,10,18,8
S028,E02233,Cashier,2026-05-06,17,22,5
S028,E02233,Cashier,2026-05-08,16,22,6
S028,E02233,Cashier,2026-05-09,10,18,8
S028,E02235,Stock,2026-05-03,17,22,5
S028,E02235,Stock,2026-05-07,8,16,8
S028,E02236,Floor,2026-05-08,8,16,8
S028,E02237,Customer Service,2026-05-03,10,18,8
S028,E02237,Customer Service,2026-05-08,16,22,6
S028,E02238,Floor,2026-05-03,8,16,8
S028,E02239,Supervisor,2026-05-05,14,22,8
S028,E02240,Stock,2026-05-06,8,16,8
S028,E02240,Stock,2026-05-09,17,22,5
S029,E02241,Floor,2026-05-04,16,22,6
S029,E02241,Floor,2026-05-07,10,18,8
S029,E02241,Floor,2026-05-08,8,16,8
S029,E02242,Stock,2026-05-08,17,22,5
S029,E02242,Stock,2026-05-09,17,22,5
S029,E02244,Floor,2026-05-06,10,18,8
S029,E02245,Floor,2026-05-03,10,18,8
S029,E02245,Floor,2026-05-08,17,22,5
S029,E02246,Stock,2026-05-04,16,22,6
S029,E02246,Stock,2026-05-05,16,22,6
S029,E02246,Stock,2026-05-07,16,22,6
S029,E02246,Stock,2026-05-09,16,22,6
S029,E02247,Cashier,2026-05-06,16,22,6
S029,E02247,Cashier,2026-05-09,17,22,5
S029,E02248,Cashier,2026-05-03,12,20,8
S029,E02248,Cashier,2026-05-05,8,16,8
S029,E02248,Cashier,2026-05-09,8,16,8
S029,E02249,Floor,2026-05-03,8,16,8
S029,E02249,Floor,2026-05-04,17,22,5
S029,E02249,Floor,2026-05-07,16,22,6
S029,E02249,Floor,2026-05-09,16,22,6
S029,E02250,Cashier,2026-05-04,8,16,8
S029,E02250,Cashier,2026-05-07,17,22,5
S029,E02251,Supervisor,2026-05-04,8,16,8
S029,E02251,Supervisor,2026-05-09,8,16,8
S029,E02252,Stock,2026-05-04,8,16,8
S029,E02253,Cashier,2026-05-03,16,22,6
S029,E02253,Cashier,2026-05-04,17,22,5
S029,E02253,Cashier,2026-05-07,16,22,6
S029,E02254,Stock,2026-05-09,8,16,8
S029,E02255,Cashier,2026-05-03,17,22,5
S029,E02255,Cashier,2026-05-07,8,16,8
S029,E02256,Floor,2026-05-03,16,22,6
S029,E02257,Cashier,2026-05-09,8,16,8
S029,E02258,Cashier,2026-05-03,8,16,8
S029,E02262,Supervisor,2026-05-05,14,22,8
S029,E02262,Supervisor,2026-05-06,14,22,8
S029,E02262,Supervisor,2026-05-07,14,22,8
S029,E02263,Floor,2026-05-05,17,22,5
S029,E02264,Floor,2026-05-08,10,18,8
S029,E02267,Floor,2026-05-07,17,22,5
S029,E02268,Cashier,2026-05-08,16,22,6
S029,E02269,Cashier,2026-05-03,16,22,6
S029,E02271,Floor,2026-05-09,8,16,8
S029,E02272,Cashier,2026-05-09,16,22,6
S029,E02273,Stock,2026-05-03,8,16,8
S029,E02274,Stock,2026-05-06,16,22,6
S029,E02274,Stock,2026-05-08,16,22,6
S029,E02275,Floor,2026-05-05,8,16,8
S029,E02276,Stock,2026-05-03,16,22,6
S029,E02276,Stock,2026-05-05,8,16,8
S029,E02278,Customer Service,2026-05-03,16,22,6
S029,E02278,Customer Service,2026-05-07,8,16,8
S029,E02278,Customer Service,2026-05-08,16,22,6
S029,E02279,Floor,2026-05-03,17,22,5
S029,E02279,Floor,2026-05-09,16,22,6
S029,E02281,Floor,2026-05-04,8,16,8
S029,E02281,Floor,2026-05-05,16,22,6
S029,E02281,Floor,2026-05-06,17,22,5
S029,E02283,Cashier,2026-05-05,16,22,6
S029,E02285,Cashier,2026-05-04,10,18,8
S029,E02285,Cashier,2026-05-07,16,22,6
S029,E02285,Cashier,2026-05-08,12,20,8
S029,E02286,Floor,2026-05-07,8,16,8
S029,E02287,Supervisor,2026-05-05,8,16,8
S029,E02287,Supervisor,2026-05-07,8,16,8
S029,E02287,Supervisor,2026-05-08,14,22,8
S029,E02288,Customer Service,2026-05-03,17,22,5
S029,E02288,Customer Service,2026-05-06,16,22,6
S029,E02289,Cashier,2026-05-05,8,16,8
S029,E02289,Cashier,2026-05-07,10,18,8
S029,E02289,Cashier,2026-05-08,17,22,5
S029,E02291,Customer Service,2026-05-05,8,16,8
S029,E02291,Customer Service,2026-05-06,8,16,8
S029,E02291,Customer Service,2026-05-08,8,16,8
S029,E02291,Customer Service,2026-05-09,16,22,6
S029,E02294,Cashier,2026-05-08,17,22,5
S029,E02294,Cashier,2026-05-09,17,22,5
S029,E02295,Floor,2026-05-06,8,16,8
S029,E02295,Floor,2026-05-09,17,22,5
S029,E02297,Customer Service,2026-05-03,8,16,8
S029,E02297,Customer Service,2026-05-07,16,22,6
S029,E02297,Customer Service,2026-05-08,17,22,5
S029,E02300,Supervisor,2026-05-03,8,16,8
S029,E02300,Supervisor,2026-05-06,8,16,8
S029,E02300,Supervisor,2026-05-08,8,16,8
S029,E02300,Supervisor,2026-05-09,14,22,8
S029,E02302,Cashier,2026-05-09,10,18,8
S029,E02303,Customer Service,2026-05-04,8,16,8
S029,E02303,Customer Service,2026-05-06,17,22,5
S029,E02303,Customer Service,2026-05-09,8,16,8
S029,E02304,Cashier,2026-05-07,8,16,8
S029,E02305,Supervisor,2026-05-03,14,22,8
S029,E02305,Supervisor,2026-05-04,14,22,8
S029,E02306,Floor,2026-05-09,8,16,8
S029,E02308,Cashier,2026-05-05,16,22,6
S029,E02309,Cashier,2026-05-06,16,22,6
S029,E02309,Cashier,2026-05-08,8,16,8
S029,E02311,Cashier,2026-05-06,8,16,8
S029,E02311,Cashier,2026-05-09,12,20,8
S029,E02312,Cashier,2026-05-06,8,16,8
S029,E02314,Stock,2026-05-06,8,16,8
S029,E02314,Stock,2026-05-07,8,16,8
S029,E02314,Stock,2026-05-08,8,16,8
S029,E02315,Customer Service,2026-05-04,16,22,6
S029,E02315,Customer Service,2026-05-05,16,22,6
S029,E02315,Customer Service,2026-05-07,17,22,5
S029,E02315,Customer Service,2026-05-09,14,22,8
S029,E02316,Cashier,2026-05-03,8,16,8
S029,E02316,Cashier,2026-05-04,16,22,6
S029,E02316,Cashier,2026-05-05,17,22,5
S029,E02316,Cashier,2026-05-06,17,22,5
S029,E02316,Cashier,2026-05-08,8,16,8
S029,E02320,Floor,2026-05-05,10,18,8
S029,E02320,Floor,2026-05-06,16,22,6
S029,E02320,Floor,2026-05-08,16,22,6
S030,E02321,Cashier,2026-05-04,8,16,8
S030,E02321,Cashier,2026-05-09,8,16,8
S030,E02322,Cashier,2026-05-04,8,16,8
S030,E02322,Cashier,2026-05-05,8,16,8
S030,E02322,Cashier,2026-05-07,16,22,6
S030,E02322,Cashier,2026-05-08,17,22,5
S030,E02322,Cashier,2026-05-09,17,22,5
S030,E02323,Cashier,2026-05-05,16,22,6
S030,E02323,Cashier,2026-05-08,8,16,8
S030,E02324,Cashier,2026-05-07,16,22,6
S030,E02325,Customer Service,2026-05-04,16,22,6
S030,E02325,Customer Service,2026-05-06,8,16,8
S030,E02325,Customer Service,2026-05-07,8,16,8
S030,E02325,Customer Service,2026-05-08,8,16,8
S030,E02325,Customer Service,2026-05-09,16,22,6
S030,E02326,Customer Service,2026-05-03,17,22,5
S030,E02326,Customer Service,2026-05-05,16,22,6
S030,E02326,Customer Service,2026-05-06,16,22,6
S030,E02326,Customer Service,2026-05-07,16,22,6
S030,E02326,Customer Service,2026-05-08,12,20,8
S030,E02326,Customer Service,2026-05-09,8,16,8
S030,E02327,Floor,2026-05-03,16,22,6
S030,E02327,Floor,2026-05-06,8,16,8
S030,E02327,Floor,2026-05-09,8,16,8
S030,E02328,Cashier,2026-05-03,17,22,5
S030,E02328,Cashier,2026-05-04,12,20,8
S030,E02328,Cashier,2026-05-05,16,22,6
S030,E02328,Cashier,2026-05-09,16,22,6
S030,E02329,Floor,2026-05-03,16,22,6
S030,E02329,Floor,2026-05-04,16,22,6
S030,E02329,Floor,2026-05-06,16,22,6
S030,E02329,Floor,2026-05-09,8,16,8
S030,E02330,Floor,2026-05-03,8,16,8
S030,E02330,Floor,2026-05-05,17,22,5
S030,E02330,Floor,2026-05-09,16,22,6
S030,E02331,Cashier,2026-05-05,17,22,5
S030,E02331,Cashier,2026-05-06,17,22,5
S030,E02331,Cashier,2026-05-08,10,18,8
S030,E02332,Floor,2026-05-03,8,16,8
S030,E02332,Floor,2026-05-09,16,22,6
S030,E02334,Floor,2026-05-08,16,22,6
S030,E02336,Cashier,2026-05-03,17,22,5
S030,E02336,Cashier,2026-05-06,16,22,6
S030,E02338,Stock,2026-05-03,16,22,6
S030,E02338,Stock,2026-05-04,16,22,6
S030,E02338,Stock,2026-05-05,16,22,6
S030,E02338,Stock,2026-05-06,16,22,6
S030,E02338,Stock,2026-05-07,16,22,6
S030,E02338,Stock,2026-05-09,17,22,5
S030,E02339,Cashier,2026-05-03,10,18,8
S030,E02340,Cashier,2026-05-06,8,16,8
S030,E02341,Cashier,2026-05-09,8,16,8
S030,E02342,Cashier,2026-05-03,10,18,8
S030,E02342,Cashier,2026-05-06,8,16,8
S030,E02342,Cashier,2026-05-09,16,22,6
S030,E02343,Floor,2026-05-04,8,16,8
S030,E02344,Cashier,2026-05-04,17,22,5
S030,E02345,Floor,2026-05-04,8,16,8
S030,E02345,Floor,2026-05-08,17,22,5
S030,E02347,Floor,2026-05-06,17,22,5
S030,E02347,Floor,2026-05-07,10,18,8
S030,E02348,Cashier,2026-05-03,8,16,8
S030,E02348,Cashier,2026-05-07,8,16,8
S030,E02349,Customer Service,2026-05-03,8,16,8
S030,E02349,Customer Service,2026-05-04,8,16,8
S030,E02349,Customer Service,2026-05-05,8,16,8
S030,E02349,Customer Service,2026-05-08,17,22,5
S030,E02349,Customer Service,2026-05-09,16,22,6
S030,E02350,Supervisor,2026-05-04,14,22,8
S030,E02351,Cashier,2026-05-04,16,22,6
S030,E02351,Cashier,2026-05-08,17,22,5
S030,E02352,Cashier,2026-05-03,16,22,6
S030,E02352,Cashier,2026-05-09,10,18,8
S030,E02354,Floor,2026-05-07,16,22,6
S030,E02355,Supervisor,2026-05-08,14,22,8
S030,E02356,Floor,2026-05-05,8,16,8
S030,E02357,Cashier,2026-05-08,8,16,8
S030,E02361,Floor,2026-05-05,17,22,5
S030,E02363,Supervisor,2026-05-09,14,22,8
S030,E02364,Floor,2026-05-04,16,22,6
S030,E02365,Floor,2026-05-05,12,20,8
S030,E02367,Stock,2026-05-06,8,16,8
S030,E02367,Stock,2026-05-07,8,16,8
S030,E02367,Stock,2026-05-08,8,16,8
S030,E02367,Stock,2026-05-09,16,22,6
S030,E02369,Supervisor,2026-05-03,8,16,8
S030,E02369,Supervisor,2026-05-05,14,22,8
S030,E02369,Supervisor,2026-05-07,8,16,8
S030,E02369,Supervisor,2026-05-08,8,16,8
S030,E02370,Cashier,2026-05-05,8,16,8
S030,E02370,Cashier,2026-05-07,17,22,5
S030,E02371,Cashier,2026-05-09,17,22,5
S030,E02372,Stock,2026-05-04,8,16,8
S030,E02372,Stock,2026-05-09,8,16,8
S030,E02374,Cashier,2026-05-06,14,22,8
S030,E02375,Stock,2026-05-08,16,22,6
S030,E02378,Floor,2026-05-06,10,18,8
S030,E02378,Floor,2026-05-07,8,16,8
S030,E02378,Floor,2026-05-09,17,22,5
S030,E02382,Supervisor,2026-05-04,8,16,8
S030,E02382,Supervisor,2026-05-06,14,22,8
S030,E02382,Supervisor,2026-05-07,14,22,8
S030,E02382,Supervisor,2026-05-09,8,16,8
S030,E02384,Supervisor,2026-05-03,14,22,8
S030,E02384,Supervisor,2026-05-05,8,16,8
S030,E02384,Supervisor,2026-05-06,8,16,8
S030,E02386,Stock,2026-05-03,8,16,8
S030,E02386,Stock,2026-05-05,8,16,8
S030,E02393,Floor,2026-05-07,16,22,6
S030,E02393,Floor,2026-05-08,10,18,8
S030,E02394,Cashier,2026-05-08,16,22,6
S030,E02397,Customer Service,2026-05-03,16,22,6
S030,E02398,Floor,2026-05-08,8,16,8
S030,E02399,Cashier,2026-05-03,8,16,8
S030,E02400,Cashier,2026-05-07,8,16,8
S031,E02402,Floor,2026-05-03,16,22,6
S031,E02402,Floor,2026-05-08,8,16,8
S031,E02404,Cashier,2026-05-03,17,22,5
S031,E02404,Cashier,2026-05-05,16,22,6
S031,E02404,Cashier,2026-05-08,8,16,8
S031,E02404,Cashier,2026-05-09,17,22,5
S031,E02405,Stock,2026-05-04,8,16,8
S031,E02405,Stock,2026-05-08,16,22,6
S031,E02406,Cashier,2026-05-04,10,18,8
S031,E02406,Cashier,2026-05-09,8,16,8
S031,E02407,Floor,2026-05-04,16,22,6
S031,E02408,Stock,2026-05-06,16,22,6
S031,E02408,Stock,2026-05-09,8,16,8
S031,E02409,Floor,2026-05-03,8,16,8
S031,E02409,Floor,2026-05-04,16,22,6
S031,E02409,Floor,2026-05-06,17,22,5
S031,E02409,Floor,2026-05-09,17,22,5
S031,E02410,Cashier,2026-05-03,10,18,8
S031,E02410,Cashier,2026-05-04,16,22,6
S031,E02410,Cashier,2026-05-05,17,22,5
S031,E02410,Cashier,2026-05-07,17,22,5
S031,E02410,Cashier,2026-05-09,16,22,6
S031,E02411,Supervisor,2026-05-05,8,16,8
S031,E02412,Stock,2026-05-03,10,18,8
S031,E02412,Stock,2026-05-07,8,16,8
S031,E02413,Floor,2026-05-04,8,16,8
S031,E02413,Floor,2026-05-09,8,16,8
S031,E02414,Cashier,2026-05-05,17,22,5
S031,E02414,Cashier,2026-05-07,8,16,8
S031,E02414,Cashier,2026-05-08,8,16,8
S031,E02414,Cashier,2026-05-09,16,22,6
S031,E02416,Floor,2026-05-04,17,22,5
S031,E02416,Floor,2026-05-07,8,16,8
S031,E02416,Floor,2026-05-08,17,22,5
S031,E02417,Floor,2026-05-03,10,18,8
S031,E02417,Floor,2026-05-04,8,16,8
S031,E02417,Floor,2026-05-07,14,22,8
S031,E02418,Stock,2026-05-04,16,22,6
S031,E02420,Cashier,2026-05-04,8,16,8
S031,E02420,Cashier,2026-05-06,17,22,5
S031,E02420,Cashier,2026-05-08,17,22,5
S031,E02423,Floor,2026-05-05,14,22,8
S031,E02423,Floor,2026-05-06,16,22,6
S031,E02423,Floor,2026-05-08,10,18,8
S031,E02423,Floor,2026-05-09,16,22,6
S031,E02424,Supervisor,2026-05-06,14,22,8
S031,E02425,Floor,2026-05-07,16,22,6
S031,E02426,Floor,2026-05-03,17,22,5
S031,E02426,Floor,2026-05-06,8,16,8
S031,E02426,Floor,2026-05-08,16,22,6
S031,E02427,Stock,2026-05-03,17,22,5
S031,E02428,Supervisor,2026-05-07,8,16,8
S031,E02429,Stock,2026-05-06,16,22,6
S031,E02429,Stock,2026-05-09,17,22,5
S031,E02430,Customer Service,2026-05-03,16,22,6
S031,E02430,Customer Service,2026-05-04,14,22,8
S031,E02430,Customer Service,2026-05-06,12,20,8
S031,E02430,Customer Service,2026-05-07,14,22,8
S031,E02430,Customer Service,2026-05-08,17,22,5
S031,E02430,Customer Service,2026-05-09,17,22,5
S031,E02432,Stock,2026-05-05,8,16,8
S031,E02433,Cashier,2026-05-03,8,16,8
S031,E02433,Cashier,2026-05-06,8,16,8
S031,E02433,Cashier,2026-05-07,16,22,6
S031,E02433,Cashier,2026-05-08,17,22,5
S031,E02433,Cashier,2026-05-09,10,18,8
S031,E02434,Floor,2026-05-06,12,20,8
S031,E02434,Floor,2026-05-07,8,16,8
S031,E02434,Floor,2026-05-09,10,18,8
S031,E02435,Supervisor,2026-05-06,8,16,8
S031,E02437,Cashier,2026-05-06,8,16,8
S031,E02437,Cashier,2026-05-08,8,16,8
S031,E02437,Cashier,2026-05-09,17,22,5
S031,E02438,Cashier,2026-05-04,17,22,5
S031,E02438,Cashier,2026-05-06,16,22,6
S031,E02438,Cashier,2026-05-08,16,22,6
S031,E02438,Cashier,2026-05-09,16,22,6
S031,E02439,Customer Service,2026-05-03,8,16,8
S031,E02439,Customer Service,2026-05-04,12,20,8
S031,E02439,Customer Service,2026-05-05,14,22,8
S031,E02439,Customer Service,2026-05-08,10,18,8
S031,E02439,Customer Service,2026-05-09,8,16,8
S031,E02440,Cashier,2026-05-05,8,16,8
S031,E02440,Cashier,2026-05-06,8,16,8
S031,E02440,Cashier,2026-05-07,16,22,6
S031,E02441,Stock,2026-05-05,17,22,5
S031,E02444,Floor,2026-05-03,8,16,8
S031,E02444,Floor,2026-05-05,8,16,8
S031,E02444,Floor,2026-05-06,16,22,6
S031,E02445,Cashier,2026-05-03,8,16,8
S031,E02445,Cashier,2026-05-04,8,16,8
S031,E02445,Cashier,2026-05-05,10,18,8
S031,E02446,Floor,2026-05-03,17,22,5
S031,E02446,Floor,2026-05-05,16,22,6
S031,E02446,Floor,2026-05-07,17,22,5
S031,E02446,Floor,2026-05-08,16,22,6
S031,E02446,Floor,2026-05-09,17,22,5
S031,E02447,Supervisor,2026-05-05,14,22,8
S031,E02447,Supervisor,2026-05-08,8,16,8
S031,E02447,Supervisor,2026-05-09,14,22,8
S031,E02448,Floor,2026-05-05,8,16,8
S031,E02448,Floor,2026-05-09,16,22,6
S031,E02449,Cashier,2026-05-06,16,22,6
S031,E02449,Cashier,2026-05-07,14,22,8
S031,E02449,Cashier,2026-05-08,10,18,8
S031,E02449,Cashier,2026-05-09,8,16,8
S031,E02450,Stock,2026-05-06,8,16,8
S031,E02450,Stock,2026-05-09,16,22,6
S031,E02451,Cashier,2026-05-03,16,22,6
S031,E02451,Cashier,2026-05-04,17,22,5
S031,E02451,Cashier,2026-05-07,17,22,5
S031,E02451,Cashier,2026-05-09,10,18,8
S031,E02452,Floor,2026-05-05,17,22,5
S031,E02453,Supervisor,2026-05-03,8,16,8
S031,E02453,Supervisor,2026-05-04,8,16,8
S031,E02453,Supervisor,2026-05-07,14,22,8
S031,E02453,Supervisor,2026-05-08,14,22,8
S031,E02454,Stock,2026-05-07,14,22,8
S031,E02454,Stock,2026-05-08,10,18,8
S031,E02455,Stock,2026-05-04,17,22,5
S031,E02456,Stock,2026-05-03,8,16,8
S031,E02456,Stock,2026-05-05,14,22,8
S031,E02456,Stock,2026-05-08,8,16,8
S031,E02459,Customer Service,2026-05-03,17,22,5
S031,E02459,Customer Service,2026-05-05,12,20,8
S031,E02459,Customer Service,2026-05-06,16,22,6
S031,E02459,Customer Service,2026-05-07,12,20,8
S031,E02459,Customer Service,2026-05-08,17,22,5
S031,E02459,Customer Service,2026-05-09,12,20,8
S031,E02460,Stock,2026-05-03,16,22,6
S031,E02461,Cashier,2026-05-03,16,22,6
S031,E02461,Cashier,2026-05-05,14,22,8
S031,E02461,Cashier,2026-05-06,12,20,8
S031,E02461,Cashier,2026-05-08,16,22,6
S031,E02461,Cashier,2026-05-09,17,22,5
