employee_id,duration,store_id,overtime_hours,regular_hours,total_labor_cost_mxn
E02079,32,S026,0,32,3840.0
E02080,8,S026,0,8,520.0
E02081,23,S027,0,23,1955.0
E02082,6,S027,0,6,390.0
E02083,38,S027,0,38,2850.0
E02084,14,S027,0,14,910.0
E02085,14,S027,0,14,980.0
E02086,16,S027,0,16,1920.0
E02087,30,S027,0,30,2550.0
E02088,6,S027,0,6,390.0
E02089,14,S027,0,14,910.0
E02091,8,S027,0,8,520.0
E02092,13,S027,0,13,1105.0
E02093,24,S027,0,24,1680.0
E02094,26,S027,0,26,2210.0
E02095,8,S027,0,8,960.0
E02096,40,S027,0,40,3000.0
E02098,20,S027,0,20,1400.0
E02099,21,S027,0,21,1785.0
E02100,19,S027,0,19,1330.0
E02102,30,S027,0,30,2250.0
E02103,10,S027,0,10,650.0
E02104,28,S027,0,28,2380.0
E02105,12,S027,0,12,840.0
E02108,26,S027,0,26,1950.0
E02109,14,S027,0,14,1190.0
E02110,16,S027,0,16,1920.0
E02111,16,S027,0,16,1920.0
E02114,27,S027,0,27,2025.0
E02115,14,S027,0,14,910.0
E02116,14,S027,0,14,980.0
E02118,8,S027,0,8,680.0
E02119,16,S027,0,16,1920.0
E02120,8,S027,0,8,680.0
E02122,30,S027,0,30,2250.0
E02123,29,S027,0,29,2175.0
E02125,24,S027,0,24,2880.0
E02126,8,S027,0,8,560.0
E02127,16,S027,0,16,1120.0
E02128,8,S027,0,8,520.0
E02129,8,S027,0,8,560.0
E02130,25,S027,0,25,1750.0
E02131,21,S027,0,21,1575.0
E02132,8,S027,0,8,560.0
E02133,6,S027,0,6,390.0
E02134,16,S027,0,16,1120.0
E02135,38,S027,0,38,2470.0
E02136,5,S027,0,5,350.0
E02137,22,S027,0,22,1650.0
E02138,32,S027,0,32,2400.0
E02139,16,S027,0,16,1920.0
E02141,16,S027,0,16,1200.0
E02142,13,S027,0,13,975.0
E02143,14,S027,0,14,980.0
E02144,5,S027,0,5,350.0
E02146,19,S027,0,19,1235.0
E02147,27,S027,0,27,1890.0
E02149,5,S027,0,5,350.0
E02151,16,S027,0,16,1360.0
E02153,10,S027,0,10,650.0
E02154,6,S027,0,6,510.0
E02155,31,S027,0,31,2325.0
E02156,8,S027,0,8,520.0
E02158,40,S027,0,40,3000.0
E02159,24,S027,0,24,1680.0
E02160,12,S027,0,12,840.0
E02161,8,S028,0,8,560.0
E02162,21,S028,0,21,1575.0
E02163,6,S028,0,6,390.0
E02164,24,S028,0,24,2880.0
E02165,19,S028,0,19,1330.0
E02167,6,S028,0,6,450.0
E02168,8,S028,0,8,520.0
E02169,16,S028,0,16,1920.0
E02170,16,S028,0,16,1120.0
E02171,12,S028,0,12,840.0
E02172,11,S028,0,11,825.0
E02173,22,S028,0,22,1430.0
E02174,13,S028,0,13,845.0
E02175,5,S028,0,5,350.0
E02176,10,S028,0,10,700.0
E02177,5,S028,0,5,375.0
E02178,30,S028,0,30,2100.0
E02180,8,S028,0,8,680.0
E02182,30,S028,0,30,2250.0
E02183,25,S028,0,25,1875.0
E02186,16,S028,0,16,1920.0
E02188,6,S028,0,6,420.0
E02190,21,S028,0,21,1575.0
E02191,16,S028,0,16,1920.0
E02192,40,S028,0,40,3000.0
E02193,21,S028,0,21,1575.0
E02196,8,S028,0,8,680.0
E02197,19,S028,0,19,1330.0
E02198,12,S028,0,12,840.0
E02200,11,S028,0,11,770.0
E02203,24,S028,0,24,1800.0
E02204,8,S028,0,8,560.0
E02205,26,S028,0,26,1820.0
E02206,11,S028,0,11,825.0
E02207,6,S028,0,6,390.0
E02208,6,S028,0,6,390.0
E02209,24,S028,0,24,1680.0
E02210,32,S028,0,32,3840.0
E02211,5,S028,0,5,325.0
E02213,34,S028,0,34,2550.0
E02214,14,S028,0,14,1190.0
E02215,16,S028,0,16,1200.0
E02219,28,S028,0,28,1820.0
E02220,16,S028,0,16,1200.0
E02221,21,S028,0,21,1785.0
E02224,11,S028,0,11,715.0
E02225,29,S028,0,29,2465.0
E02226,18,S028,0,18,1530.0
E02227,18,S028,0,18,1530.0
E02228,29,S028,0,29,2465.0
E02230,5,S028,0,5,375.0
E02231,5,S028,0,5,350.0
E02232,8,S028,0,8,600.0
E02233,19,S028,0,19,1425.0
E02235,13,S028,0,13,845.0
E02236,8,S028,0,8,560.0
E02237,14,S028,0,14,1190.0
E02238,8,S028,0,8,560.0
E02239,8,S028,0,8,960.0
E02240,13,S028,0,13,845.0
E02241,22,S029,0,22,1540.0
E02242,10,S029,0,10,650.0
E02244,8,S029,0,8,627.2
E02245,13,S029,0,13,910.0
E02246,24,S029,0,24,1560.0
E02247,11,S029,0,11,924.0
E02248,24,S029,0,24,1800.0
E02249,25,S029,0,25,1750.0
E02250,13,S029,0,13,975.0
E02251,16,S029,0,16,1920.0
E02252,8,S029,0,8,520.0
E02253,17,S029,0,17,1275.0
E02254,8,S029,0,8,520.0
E02255,13,S029,0,13,975.0
E02256,6,S029,0,6,420.0
E02257,8,S029,0,8,600.0
E02258,8,S029,0,8,600.0
E02262,24,S029,0,24,2880.0
E02263,5,S029,0,5,350.0
E02264,8,S029,0,8,560.0
E02267,5,S029,0,5,350.0
E02268,6,S029,0,6,450.0
E02269,6,S029,0,6,450.0
E02271,8,S029,0,8,560.0
E02272,6,S029,0,6,450.0
E02273,8,S029,0,8,520.0
E02274,12,S029,0,12,780.0
E02275,8,S029,0,8,560.0
E02276,14,S029,0,14,910.0
E02278,20,S029,0,20,1700.0
E02279,11,S029,0,11,770.0
E02281,19,S029,0,19,1330.0
E02283,6,S029,0,6,504.0
E02285,22,S029,0,22,1650.0
E02286,8,S029,0,8,560.0
E02287,24,S029,0,24,2880.0
E02288,11,S029,0,11,935.0
E02289,21,S029,0,21,1575.0
E02291,30,S029,0,30,2550.0
E02294,10,S029,0,10,750.0
E02295,13,S029,0,13,910.0
E02297,19,S029,0,19,1615.0
E02300,32,S029,0,32,3840.0
E02302,8,S029,0,8,600.0
E02303,21,S029,0,21,1785.0
E02304,8,S029,0,8,600.0
E02305,16,S029,0,16,1920.0
E02306,8,S029,0,8,560.0
E02308,6,S029,0,6,504.0
E02309,14,S029,0,14,1050.0
E02311,16,S029,0,16,1200.0
E02312,8,S029,0,8,600.0
E02314,24,S029,0,24,1560.0
E02315,25,S029,0,25,2125.0
E02316,32,S029,0,32,2400.0
E02320,20,S029,0,20,1400.0
E02321,16,S030,0,16,1200.0
E02322,32,S030,0,32,2400.0
E02323,14,S030,0,14,1050.0
E02324,6,S030,0,6,504.0
E02325,36,S030,0,36,3060.0
E02326,39,S030,0,39,3315.0
E02327,22,S030,0,22,1540.0
E02328,25,S030,0,25,1875.0
E02329,26,S030,0,26,1820.0
E02330,19,S030,0,19,1330.0
E02331,18,S030,0,18,1350.0
E02332,14,S030,0,14,980.0
E02334,6,S030,0,6,420.0
E02336,11,S030,0,11,924.0
E02338,35,S030,0,35,2275.0
E02339,8,S030,0,8,600.0
E02340,8,S030,0,8,600.0
E02341,8,S030,0,8,600.0
E02342,22,S030,0,22,1650.0
E02343,8,S030,0,8,560.0
E02344,5,S030,0,5,375.0
E02345,13,S030,0,13,910.0
E02347,13,S030,0,13,910.0
E02348,16,S030,0,16,1200.0
E02349,35,S030,0,35,2975.0
E02350,8,S030,0,8,960.0
E02351,11,S030,0,11,825.0
E02352,14,S030,0,14,1050.0
E02354,6,S030,0,6,420.0
E02355,8,S030,0,8,960.0
E02356,8,S030,0,8,560.0
E02357,8,S030,0,8,672.0
E02361,5,S030,0,5,350.0
E02363,8,S030,0,8,960.0
E02364,6,S030,0,6,420.0
E02365,8,S030,0,8,560.0
E02367,30,S030,0,30,1950.0
E02369,32,S030,0,32,3840.0
E02370,13,S030,0,13,975.0
E02371,5,S030,0,5,375.0
E02372,16,S030,0,16,1040.0
E02374,8,S030,0,8,672.0
E02375,6,S030,0,6,390.0
E02378,21,S030,0,21,1470.0
E02382,32,S030,0,32,3840.0
E02384,24,S030,0,24,2880.0
E02386,16,S030,0,16,1040.0
E02393,14,S030,0,14,980.0
E02394,6,S030,0,6,450.0
E02397,6,S030,0,6,510.0
E02398,8,S030,0,8,560.0
E02399,8,S030,0,8,600.0
E02400,8,S030,0,8,600.0
E02402,14,S031,0,14,980.0
E02404,24,S031,0,24,1800.0
E02405,14,S031,0,14,910.0
E02406,16,S031,0,16,1344.0
E02407,6,S031,0,6,420.0
E02408,14,S031,0,14,910.0
E02409,24,S031,0,24,1680.0
E02410,30,S031,0,30,2250.0
E02411,8,S031,0,8,960.0
E02412,16,S031,0,16,1040.0
E02413,16,S031,0,16,1120.0
E02414,27,S031,0,27,2025.0
E02416,18,S031,0,18,1260.0
E02417,24,S031,0,24,1680.0
E02418,6,S031,0,6,390.0
E02420,18,S031,0,18,1350.0
E02423,28,S031,0,28,1960.0
E02424,8,S031,0,8,960.0
E02425,6,S031,0,6,420.0
E02426,19,S031,0,19,1330.0
E02427,5,S031,0,5,325.0
E02428,8,S031,0,8,960.0
E02429,11,S031,0,11,715.0
E02430,40,S031,0,40,3400.0
E02432,8,S031,0,8,520.0
E02433,35,S031,0,35,2625.0
E02434,24,S031,0,24,1680.0
E02435,8,S031,0,8,960.0
E02437,21,S031,0,21,1575.0
E02438,23,S031,0,23,1725.0
E02439,40,S031,0,40,3400.0
E02440,22,S031,0,22,1650.0
E02441,5,S031,0,5,325.0
E02444,22,S031,0,22,1540.0
E02445,24,S031,0,24,1800.0
E02446,27,S031,0,27,1890.0
E02447,24,S031,0,24,2880.0
E02448,14,S031,0,14,980.0
E02449,30,S031,0,30,2250.0
E02450,14,S031,0,14,910.0
E02451,24,S031,0,24,1800.0
E02452,5,S031,0,5,350.0
E02453,32,S031,0,32,3840.0
E02454,16,S031,0,16,1040.0
E02455,5,S031,0,5,325.0
E02456,24,S031,0,24,1560.0
E02459,40,S031,0,40,3400.0
E02460,6,S031,0,6,390.0
E02461,33,S031,0,33,2475.0
E02463,14,S031,0,14,980.0
E02464,24,S031,0,24,2880.0
E02465,19,S031,0,19,1425.0
E02468,18,S031,0,18,1350.0
E02469,16,S031,0,16,1200.0
E02470,8,S031,0,8,960.0
E02473,8,S031,0,8,520.0
E02474,5,S031,0,5,325.0
E02475,13,S031,0,13,845.0
E02477,16,S031,0,16,1200.0
E02478,16,S031,0,16,1120.0
E02481,8,S032,0,8,960.0
E02482,12,S032,0,12,840.0
E02484,13,S032,0,13,910.0
E02485,26,S032,0,26,1690.0
E02486,30,S032,0,30,2250.0
E02487,10,S032,0,10,700.0
E02489,12,S032,0,12,780.0
E02491,6,S032,0,6,420.0
E02494,16,S032,0,16,1360.0
E02495,16,S032,0,16,1200.0
E02496,14,S032,0,14,1050.0
E02497,13,S032,0,13,975.0
E02498,6,S032,0,6,510.0
E02499,6,S032,0,6,510.0
E02500,13,S032,0,13,910.0
E02501,5,S032,0,5,425.0
E02502,16,S032,0,16,1360.0
E02503,8,S032,0,8,520.0
E02504,22,S032,0,22,1870.0
E02505,15,S032,0,15,1125.0
E02508,8,S032,0,8,680.0
E02509,5,S032,0,5,325.0
E02510,16,S032,0,16,1120.0
E02511,24,S032,0,24,2880.0
E02512,19,S032,0,19,1615.0
E02513,8,S032,0,8,560.0
E02514,8,S032,0,8,960.0
E02516,8,S032,0,8,960.0
E02517,8,S032,0,8,560.0
E02518,5,S032,0,5,425.0
E02521,13,S032,0,13,1105.0
E02522,22,S032,0,22,1430.0
E02523,16,S032,0,16,1920.0
E02525,19,S032,0,19,1615.0
E02526,18,S032,0,18,1350.0
E02527,12,S032,0,12,900.0
E02531,8,S032,0,8,960.0
E02532,5,S032,0,5,325.0
E02534,21,S032,0,21,1470.0
E02536,24,S032,0,24,1800.0
E02537,8,S032,0,8,560.0
E02538,14,S032,0,14,980.0
E02539,8,S032,0,8,520.0
E02540,13,S032,0,13,910.0
E02541,18,S032,0,18,1350.0
E02543,32,S032,0,32,3840.0
E02544,8,S032,0,8,600.0
E02545,8,S032,0,8,520.0
E02546,19,S032,0,19,1330.0
E02548,22,S032,0,22,1650.0
E02549,6,S032,0,6,420.0
E02550,8,S032,0,8,520.0
E02551,34,S032,0,34,2550.0
E02553,8,S032,0,8,960.0
E02554,22,S032,0,22,1650.0
E02555,6,S032,0,6,390.0
E02558,14,S032,0,14,1050.0
E02559,22,S032,0,22,1540.0
E02561,16,S033,0,16,1200.0
E02562,14,S033,0,14,1190.0
E02564,31,S033,0,31,2325.0
E02565,19,S033,0,19,1425.0
E02566,20,S033,0,20,1500.0
E02567,8,S033,0,8,560.0
E02568,13,S033,0,13,1092.0
E02569,16,S033,0,16,1920.0
E02571,16,S033,0,16,1920.0
E02572,13,S033,0,13,845.0
E02574,22,S033,0,22,1540.0
E02575,16,S033,0,16,1040.0
E02576,5,S033,0,5,350.0
E02577,8,S033,0,8,600.0
E02578,20,S033,0,20,1400.0
E02579,24,S033,0,24,1800.0
E02580,8,S033,0,8,560.0
E02581,18,S033,0,18,1350.0
E02582,16,S033,0,16,1920.0
E02583,5,S033,0,5,350.0
E02584,14,S033,0,14,1050.0
E02585,11,S033,0,11,770.0
E02587,11,S033,0,11,825.0
E02588,8,S033,0,8,600.0
E02589,13,S033,0,13,910.0
E02590,14,S033,0,14,1097.6000000000001
E02591,14,S033,0,14,910.0
E02592,16,S033,0,16,1920.0
E02593,16,S033,0,16,1120.0
E02594,12,S033,0,12,780.0
E02595,14,S033,0,14,1050.0
E02596,14,S033,0,14,1050.0
E02598,6,S033,0,6,450.0
E02599,5,S033,0,5,325.0
E02602,22,S033,0,22,1870.0
E02603,18,S033,0,18,1260.0
E02604,12,S033,0,12,1020.0
E02605,16,S033,0,16,1360.0
E02608,13,S033,0,13,975.0
E02609,24,S033,0,24,1800.0
E02615,31,S033,0,31,2635.0
E02617,8,S033,0,8,560.0
E02618,8,S033,0,8,520.0
E02619,14,S033,0,14,910.0
E02620,30,S033,0,30,2250.0
E02621,14,S033,0,14,910.0
E02622,20,S033,0,20,1500.0
E02623,22,S033,0,22,1870.0
E02624,32,S033,0,32,3840.0
E02625,16,S033,0,16,1360.0
E02626,6,S033,0,6,504.0
E02627,8,S033,0,8,960.0
E02628,8,S033,0,8,960.0
E02629,31,S033,0,31,2170.0
E02631,24,S033,0,24,2040.0
E02633,18,S033,0,18,1170.0
E02635,8,S033,0,8,520.0
E02636,24,S033,0,24,1680.0
E02637,8,S033,0,8,600.0
E02638,14,S033,0,14,910.0
E02639,14,S033,0,14,980.0
E02640,16,S033,0,16,1120.0
E02642,30,S034,0,30,2250.0
E02643,14,S034,0,14,1050.0
E02644,24,S034,0,24,2880.0
E02645,14,S034,0,14,910.0
E02646,18,S034,0,18,1350.0
E02647,8,S034,0,8,560.0
E02648,38,S034,0,38,2660.0
E02649,37,S034,0,37,2590.0
E02650,12,S034,0,12,900.0
E02651,13,S034,0,13,975.0
E02652,16,S034,0,16,1200.0
E02653,24,S034,0,24,1560.0
E02654,12,S034,0,12,840.0
E02655,16,S034,0,16,1120.0
E02656,22,S034,0,22,1870.0
E02657,10,S034,0,10,650.0
E02659,11,S034,0,11,715.0
E02661,23,S034,0,23,1725.0
E02662,16,S034,0,16,1200.0
E02664,16,S034,0,16,1360.0
E02665,24,S034,0,24,1800.0
E02666,22,S034,0,22,1540.0
E02668,16,S034,0,16,1120.0
E02669,22,S034,0,22,1870.0
E02672,21,S034,0,21,1785.0
E02673,6,S034,0,6,390.0
E02674,14,S034,0,14,1050.0
E02675,32,S034,0,32,3840.0
E02676,19,S034,0,19,1425.0
E02677,40,S034,0,40,4800.0
E02678,23,S034,0,23,1725.0
E02679,25,S034,0,25,1875.0
E02681,32,S034,0,32,2720.0
E02683,5,S034,0,5,375.0
E02684,12,S034,0,12,840.0
E02685,22,S034,0,22,1540.0
E02686,16,S034,0,16,1920.0
E02687,22,S034,0,22,1870.0
E02688,14,S034,0,14,980.0
E02689,12,S034,0,12,840.0
E02690,16,S034,0,16,1120.0
E02691,27,S034,0,27,1755.0
E02692,11,S034,0,11,825.0
E02693,5,S034,0,5,350.0
E02694,12,S034,0,12,840.0
E02695,6,S034,0,6,390.0
E02696,16,S034,0,16,1200.0
E02697,8,S034,0,8,600.0
E02698,5,S034,0,5,325.0
E02699,32,S034,0,32,2720.0
E02700,6,S034,0,6,450.0
E02701,16,S034,0,16,1200.0
E02702,30,S034,0,30,1950.0
E02703,24,S034,0,24,1800.0
E02705,18,S034,0,18,1350.0
E02706,24,S034,0,24,2040.0
E02708,30,S034,0,30,2250.0
E02710,14,S034,0,14,1050.0
E02711,16,S034,0,16,1920.0
E02712,24,S034,0,24,1680.0
E02713,14,S034,0,14,910.0
E02714,6,S034,0,6,390.0
E02715,6,S034,0,6,450.0
E02716,16,S034,0,16,1200.0
E02718,11,S034,0,11,935.0
E02719,18,S034,0,18,1170.0
E02720,24,S034,0,24,1680.0
E02721,36,S035,0,36,2700.0
E02722,20,S035,0,20,1680.0
E02723,24,S035,0,24,1800.0
E02724,28,S035,0,28,2100.0
E02725,32,S035,0,32,3840.0
E02726,30,S035,0,30,1950.0
E02727,37,S035,0,37,3145.0
E02728,16,S035,0,16,1200.0
E02729,16,S035,0,16,1040.0
E02730,36,S035,0,36,2520.0
E02731,32,S035,0,32,3840.0
E02732,16,S035,0,16,1920.0
E02733,30,S035,0,30,2250.0
E02734,16,S035,0,16,1200.0
E02735,35,S035,0,35,2450.0
E02736,21,S035,0,21,1575.0
E02737,10,S035,0,10,750.0
E02741,39,S035,0,39,2730.0
E02742,16,S035,0,16,1040.0
E02744,5,S035,0,5,375.0
E02745,6,S035,0,6,390.0
E02746,20,S035,0,20,1500.0
E02747,5,S035,0,5,375.0
E02748,8,S035,0,8,600.0
E02749,38,S035,0,38,2850.0
E02750,35,S035,0,35,2450.0
E02751,13,S035,0,13,845.0
E02752,39,S035,0,39,3315.0
E02755,39,S035,0,39,3315.0
E02756,8,S035,0,8,600.0
E02759,14,S035,0,14,910.0
E02760,16,S035,0,16,1920.0
E02761,10,S035,0,10,650.0
E02762,6,S035,0,6,420.0
E02763,5,S035,0,5,325.0
E02766,13,S035,0,13,910.0
E02770,16,S035,0,16,1200.0
E02772,16,S035,0,16,1920.0
E02773,5,S035,0,5,350.0
E02776,21,S035,0,21,1470.0
E02777,10,S035,0,10,650.0
E02778,8,S035,0,8,600.0
E02779,6,S035,0,6,420.0
E02780,11,S035,0,11,715.0
E02781,6,S035,0,6,420.0
E02783,8,S035,0,8,560.0
E02786,19,S035,0,19,1235.0
E02787,6,S035,0,6,450.0
E02789,22,S035,0,22,1540.0
E02795,5,S035,0,5,375.0
E02797,8,S035,0,8,560.0
E02798,8,S035,0,8,600.0
E02799,5,S035,0,5,350.0
E02801,16,S036,0,16,1040.0
E02802,8,S036,0,8,672.0
E02803,11,S036,0,11,935.0
E02804,16,S036,0,16,1200.0
E02805,20,S036,0,20,1300.0
E02806,16,S036,0,16,1920.0
E02807,8,S036,0,8,520.0
E02808,8,S036,0,8,960.0
E02810,8,S036,0,8,520.0
E02811,16,S036,0,16,1120.0
E02812,23,S036,0,23,1610.0
E02813,16,S036,0,16,1200.0
E02814,6,S036,0,6,420.0
E02815,14,S036,0,14,1050.0
E02817,13,S036,0,13,1105.0
E02819,13,S036,0,13,910.0
E02820,6,S036,0,6,510.0
E02821,29,S036,0,29,2175.0
E02823,24,S036,0,24,2016.0
E02824,8,S036,0,8,960.0
E02825,6,S036,0,6,450.0
E02826,20,S036,0,20,1500.0
E02827,14,S036,0,14,1050.0
E02828,27,S036,0,27,2295.0
E02829,16,S036,0,16,1254.4
E02830,8,S036,0,8,520.0
E02833,6,S036,0,6,390.0
E02834,14,S036,0,14,980.0
E02837,6,S036,0,6,390.0
E02838,21,S036,0,21,1470.0
E02840,10,S036,0,10,750.0
E02841,6,S036,0,6,510.0
E02843,32,S036,0,32,3840.0
E02844,8,S036,0,8,960.0
E02845,8,S036,0,8,672.0
E02846,16,S036,0,16,1120.0
E02847,8,S036,0,8,627.2
E02848,14,S036,0,14,1050.0
E02849,12,S036,0,12,780.0
E02850,11,S036,0,11,825.0
E02852,16,S036,0,16,1200.0
E02854,8,S036,0,8,960.0
E02855,19,S036,0,19,1330.0
E02856,14,S036,0,14,1050.0
E02857,16,S036,0,16,1040.0
E02858,16,S036,0,16,1120.0
E02859,5,S036,0,5,375.0
E02860,16,S036,0,16,1200.0
E02861,6,S036,0,6,420.0
E02862,5,S036,0,5,325.0
E02863,16,S036,0,16,1920.0
E02867,8,S036,0,8,600.0
E02868,19,S036,0,19,1615.0
E02869,21,S036,0,21,1470.0
E02871,13,S036,0,13,910.0
E02873,24,S036,0,24,2040.0
E02875,8,S036,0,8,520.0
E02876,13,S036,0,13,1105.0
E02877,8,S036,0,8,680.0
E02878,6,S036,0,6,504.0
E02879,16,S036,0,16,1920.0
E02881,15,S037,0,15,1050.0
E02883,8,S037,0,8,960.0
E02884,5,S037,0,5,350.0
E02885,14,S037,0,14,1050.0
E02886,8,S037,0,8,560.0
E02887,38,S037,0,38,3192.0
E02888,8,S037,0,8,520.0
E02889,8,S037,0,8,960.0
E02890,37,S037,0,37,2775.0
E02891,26,S037,0,26,1950.0
E02892,13,S037,0,13,1019.2
E02893,40,S037,0,40,3400.0
E02894,8,S037,0,8,960.0
E02895,39,S037,0,39,2925.0
E02896,15,S037,0,15,1050.0
E02897,5,S037,0,5,350.0
E02898,40,S037,0,40,3400.0
E02899,14,S037,0,14,980.0
E02900,8,S037,0,8,560.0
E02901,13,S037,0,13,910.0
E02902,8,S037,0,8,520.0
E02903,16,S037,0,16,1120.0
E02905,32,S037,0,32,2688.0
E02906,24,S037,0,24,1800.0
E02907,16,S037,0,16,1120.0
E02909,8,S037,0,8,960.0
E02910,12,S037,0,12,900.0
E02911,14,S037,0,14,1050.0
E02912,21,S037,0,21,1470.0
E02913,8,S037,0,8,520.0
E02914,5,S037,0,5,325.0
E02916,27,S037,0,27,1755.0
E02917,8,S037,0,8,560.0
E02919,8,S037,0,8,960.0
E02921,8,S037,0,8,560.0
E02922,24,S037,0,24,2880.0
E02923,24,S037,0,24,1680.0
E02924,39,S037,0,39,2730.0
E02926,32,S037,0,32,2400.0
E02927,16,S037,0,16,1344.0
E02928,24,S037,0,24,1800.0
E02930,19,S037,0,19,1596.0
E02931,8,S037,0,8,560.0
E02932,11,S037,0,11,715.0
E02933,6,S037,0,6,470.40000000000003
E02934,37,S037,0,37,2405.0
E02935,13,S037,0,13,910.0
E02936,13,S037,0,13,845.0
E02937,5,S037,0,5,350.0
E02938,22,S037,0,22,1650.0
E02939,20,S037,0,20,1680.0
E02940,16,S037,0,16,1920.0
E02941,24,S037,0,24,2880.0
E02942,8,S037,0,8,520.0
E02943,24,S037,0,24,2016.0
E02944,38,S037,0,38,3230.0
E02945,8,S037,0,8,520.0
E02946,11,S037,0,11,770.0
E02947,40,S037,0,40,3400.0
E02948,8,S037,0,8,960.0
E02950,5,S037,0,5,350.0
E02952,13,S037,0,13,845.0
E02954,8,S037,0,8,520.0
E02955,29,S037,0,29,2175.0
E02956,8,S037,0,8,560.0
E02957,24,S037,0,24,1680.0
E02958,14,S037,0,14,910.0
E02959,40,S037,0,40,3400.0
E02960,16,S037,0,16,1120.0
E02961,21,S038,0,21,1575.0
E02962,16,S038,0,16,1254.4
E02963,8,S038,0,8,560.0
E02964,5,S038,0,5,325.0
E02965,14,S038,0,14,1097.6000000000001
E02966,6,S038,0,6,390.0
E02967,8,S038,0,8,600.0
E02968,8,S038,0,8,520.0
E02969,16,S038,0,16,1360.0
E02970,13,S038,0,13,910.0
E02971,16,S038,0,16,1200.0
E02975,20,S038,0,20,1500.0
E02977,14,S038,0,14,980.0
E02978,8,S038,0,8,560.0
E02979,21,S038,0,21,1470.0
E02980,8,S038,0,8,600.0
E02981,8,S038,0,8,600.0
E02983,32,S038,0,32,3840.0
E02984,18,S038,0,18,1530.0
E02986,32,S038,0,32,3840.0
E02987,16,S038,0,16,1120.0
E02988,5,S038,0,5,375.0
E02989,16,S038,0,16,1360.0
E02990,24,S038,0,24,2880.0
E02991,8,S038,0,8,600.0
E02992,24,S038,0,24,2880.0
E02993,16,S038,0,16,1200.0
E02994,14,S038,0,14,980.0
E02995,6,S038,0,6,390.0
E02996,5,S038,0,5,325.0
E02997,11,S038,0,11,825.0
E02998,8,S038,0,8,600.0
E02999,13,S038,0,13,975.0
E03000,25,S038,0,25,2125.0
E03002,5,S038,0,5,375.0
E03003,8,S038,0,8,560.0
E03004,14,S038,0,14,980.0
E03005,10,S038,0,10,750.0
E03007,5,S038,0,5,350.0
E03008,12,S038,0,12,780.0
E03010,16,S038,0,16,1360.0
E03012,16,S038,0,16,1040.0
E03013,8,S038,0,8,600.0
E03014,21,S038,0,21,1785.0
E03015,16,S038,0,16,1200.0
E03016,6,S038,0,6,390.0
E03017,5,S038,0,5,375.0
E03018,8,S038,0,8,520.0
E03020,11,S038,0,11,770.0
E03023,16,S038,0,16,1120.0
E03024,8,S038,0,8,520.0
E03025,14,S038,0,14,980.0
E03026,6,S038,0,6,510.0
E03027,8,S038,0,8,680.0
E03030,8,S038,0,8,672.0
E03032,8,S038,0,8,600.0
E03034,5,S038,0,5,325.0
E03035,10,S038,0,10,700.0
E03036,11,S038,0,11,715.0
E03037,29,S038,0,29,2175.0
E03038,5,S038,0,5,420.0
E03039,22,S038,0,22,1430.0
E03040,33,S038,0,33,2475.0
E03041,21,S039,0,21,1575.0
E03042,27,S039,0,27,1890.0
E03043,40,S039,0,40,4800.0
E03044,21,S039,0,21,1365.0
E03045,14,S039,0,14,910.0
E03046,19,S039,0,19,1489.6000000000001
E03047,21,S039,0,21,1646.4
E03048,18,S039,0,18,1512.0
E03049,16,S039,0,16,1344.0
E03050,6,S039,0,6,470.40000000000003
E03053,12,S039,0,12,840.0
E03054,16,S039,0,16,1200.0
E03055,8,S039,0,8,600.0
E03056,26,S039,0,26,1950.0
E03057,16,S039,0,16,1200.0
E03058,11,S039,0,11,770.0
E03059,8,S039,0,8,560.0
E03060,11,S039,0,11,825.0
E03064,5,S039,0,5,350.0
E03065,40,S039,0,40,4800.0
E03067,6,S039,0,6,420.0
E03068,10,S039,0,10,700.0
E03069,16,S039,0,16,1200.0
E03072,8,S039,0,8,560.0
E03073,5,S039,0,5,375.0
E03074,5,S039,0,5,375.0
E03075,25,S039,0,25,2125.0
E03078,5,S039,0,5,350.0
E03080,28,S039,0,28,2100.0
E03082,5,S039,0,5,375.0
E03083,16,S039,0,16,1254.4
E03086,5,S039,0,5,375.0
E03089,8,S039,0,8,600.0
E03090,24,S039,0,24,2880.0
E03091,11,S039,0,11,715.0
E03092,5,S039,0,5,420.0
E03093,8,S039,0,8,627.2
E03096,8,S039,0,8,600.0
E03099,25,S039,0,25,2125.0
E03100,32,S039,0,32,2720.0
E03101,21,S039,0,21,1785.0
E03103,5,S039,0,5,350.0
E03104,5,S039,0,5,375.0
E03106,22,S039,0,22,1650.0
E03107,16,S039,0,16,1120.0
E03108,33,S039,0,33,2805.0
E03109,6,S039,0,6,390.0
E03111,8,S039,0,8,600.0
E03112,8,S039,0,8,560.0
E03113,11,S039,0,11,715.0
E03114,8,S039,0,8,560.0
E03115,16,S039,0,16,1120.0
E03116,13,S039,0,13,975.0
E03118,14,S039,0,14,910.0
E03119,40,S039,0,40,2600.0
E03120,23,S039,0,23,1932.0
E03201,14,S041,0,14,910.0
E03202,5,S041,0,5,325.0
E03204,22,S041,0,22,1430.0
E03205,23,S041,0,23,1725.0
E03206,22,S041,0,22,1650.0
E03207,13,S041,0,13,910.0
E03209,22,S041,0,22,1650.0
E03211,14,S041,0,14,980.0
E03212,37,S041,0,37,3145.0
E03213,8,S041,0,8,520.0
E03214,10,S041,0,10,750.0
E03216,17,S041,0,17,1275.0
