employee_id,duration,store_id,role,total_hours,overtime_hours,regular_hours,total_labor_cost_mxn
E01345,26,S017,Customer Service,26,0,26,2210.0
E01346,19,S017,Floor,19,0,19,1330.0
E01347,24,S017,Customer Service,24,0,24,2040.0
E01348,5,S017,Floor,5,0,5,350.0
E01349,16,S017,Supervisor,16,0,16,1920.0
E01350,16,S017,Floor,16,0,16,1120.0
E01351,35,S017,Cashier,35,0,35,2625.0
E01352,6,S017,Stock,6,0,6,390.0
E01354,30,S017,Cashier,30,0,30,2250.0
E01355,32,S017,Supervisor,32,0,32,3840.0
E01356,10,S017,Cashier,10,0,10,750.0
E01357,22,S017,Customer Service,22,0,22,1870.0
E01358,8,S017,Floor,8,0,8,560.0
E01359,14,S017,Floor,14,0,14,980.0
E01360,6,S017,Floor,6,0,6,420.0
E01361,24,S018,Supervisor,24,0,24,2880.0
E01363,14,S018,Floor,14,0,14,980.0
E01364,5,S018,Stock,5,0,5,325.0
E01365,27,S018,Floor,27,0,27,1890.0
E01366,20,S018,Floor,20,0,20,1400.0
E01367,16,S018,Stock,16,0,16,1040.0
E01368,21,S018,Floor,21,0,21,1470.0
E01369,16,S018,Stock,16,0,16,1040.0
E01370,30,S018,Cashier,30,0,30,2250.0
E01371,40,S018,Customer Service,40,0,40,3400.0
E01373,5,S018,Stock,5,0,5,325.0
E01374,40,S018,Customer Service,40,0,40,3400.0
E01375,5,S018,Stock,5,0,5,325.0
E01376,19,S018,Stock,19,0,19,1235.0
E01377,19,S018,Stock,19,0,19,1235.0
E01378,40,S018,Cashier,40,0,40,3000.0
E01379,19,S018,Stock,19,0,19,1235.0
E01380,10,S018,Stock,10,0,10,650.0
E01381,27,S018,Stock,27,0,27,1755.0
E01382,24,S018,Supervisor,24,0,24,2880.0
E01383,34,S018,Cashier,34,0,34,2550.0
E01384,30,S018,Floor,30,0,30,2100.0
E01385,8,S018,Stock,8,0,8,520.0
E01386,17,S018,Stock,17,0,17,1105.0
E01387,16,S018,Supervisor,16,0,16,1920.0
E01388,22,S018,Floor,22,0,22,1540.0
E01389,16,S018,Supervisor,16,0,16,1920.0
E01390,5,S018,Floor,5,0,5,392.0
E01391,8,S018,Supervisor,8,0,8,960.0
E01392,40,S018,Customer Service,40,0,40,3400.0
E01393,26,S018,Floor,26,0,26,1820.0
E01395,25,S018,Floor,25,0,25,1750.0
E01396,23,S018,Floor,23,0,23,1610.0
E01397,40,S018,Cashier,40,0,40,3000.0
E01398,36,S018,Floor,36,0,36,2520.0
E01399,37,S018,Cashier,37,0,37,2775.0
E01400,34,S018,Cashier,34,0,34,2550.0
E01401,32,S018,Stock,32,0,32,2080.0
E01402,40,S018,Customer Service,40,0,40,3400.0
E01403,40,S018,Supervisor,40,0,40,4800.0
E01404,38,S018,Cashier,38,0,38,2850.0
E01405,32,S018,Floor,32,0,32,2240.0
E01406,38,S018,Cashier,38,0,38,2850.0
E01407,32,S018,Supervisor,32,0,32,3840.0
E01408,38,S018,Cashier,38,0,38,2850.0
E01409,37,S018,Cashier,37,0,37,2775.0
E01410,16,S018,Floor,16,0,16,1120.0
E01413,38,S018,Cashier,38,0,38,2850.0
E01414,6,S018,Stock,6,0,6,390.0
E01415,21,S018,Floor,21,0,21,1470.0
E01416,39,S018,Cashier,39,0,39,2925.0
E01417,13,S018,Floor,13,0,13,1019.2
E01418,32,S018,Supervisor,32,0,32,3840.0
E01419,35,S018,Floor,35,0,35,2450.0
E01420,30,S018,Floor,30,0,30,2100.0
E01421,8,S018,Supervisor,8,0,8,960.0
E01422,29,S018,Floor,29,0,29,2030.0
E01423,5,S018,Floor,5,0,5,392.0
E01424,21,S018,Floor,21,0,21,1470.0
E01425,20,S018,Floor,20,0,20,1400.0
E01426,40,S018,Cashier,40,0,40,3000.0
E01427,5,S018,Stock,5,0,5,325.0
E01428,38,S018,Floor,38,0,38,2660.0
E01429,35,S018,Cashier,35,0,35,2625.0
E01430,38,S018,Customer Service,38,0,38,3230.0
E01431,32,S018,Supervisor,32,0,32,3840.0
E01432,10,S018,Stock,10,0,10,650.0
E01433,22,S018,Stock,22,0,22,1430.0
E01434,29,S018,Cashier,29,0,29,2175.0
E01435,16,S018,Stock,16,0,16,1040.0
E01436,20,S018,Stock,20,0,20,1300.0
E01437,35,S018,Floor,35,0,35,2450.0
E01438,5,S018,Floor,5,0,5,392.0
E01439,6,S018,Stock,6,0,6,390.0
E01440,40,S018,Cashier,40,0,40,3000.0
E01441,16,S019,Supervisor,16,0,16,1920.0
E01442,25,S019,Floor,25,0,25,1750.0
E01443,20,S019,Cashier,20,0,20,1500.0
E01444,5,S019,Cashier,5,0,5,375.0
E01446,20,S019,Cashier,20,0,20,1500.0
E01447,30,S019,Stock,30,0,30,1950.0
E01448,30,S019,Floor,30,0,30,2100.0
E01449,37,S019,Customer Service,37,0,37,3145.0
E01450,28,S019,Cashier,28,0,28,2100.0
E01451,39,S019,Floor,39,0,39,2730.0
E01452,40,S019,Supervisor,40,0,40,4800.0
E01453,40,S019,Customer Service,40,0,40,3400.0
E01454,35,S019,Cashier,35,0,35,2625.0
E01455,16,S019,Stock,16,0,16,1040.0
E01456,34,S019,Stock,34,0,34,2210.0
E01457,40,S019,Supervisor,40,0,40,4800.0
E01459,40,S019,Supervisor,40,0,40,4800.0
E01460,26,S019,Floor,26,0,26,1820.0
E01461,10,S019,Cashier,10,0,10,750.0
E01462,16,S019,Stock,16,0,16,1040.0
E01463,35,S019,Cashier,35,0,35,2625.0
E01464,15,S019,Cashier,15,0,15,1125.0
E01465,37,S019,Cashier,37,0,37,2775.0
E01467,29,S019,Cashier,29,0,29,2175.0
E01468,32,S019,Cashier,32,0,32,2400.0
E01469,28,S019,Floor,28,0,28,1960.0
E01470,24,S019,Stock,24,0,24,1560.0
E01471,25,S019,Stock,25,0,25,1625.0
E01472,23,S019,Floor,23,0,23,1610.0
E01473,30,S019,Floor,30,0,30,2100.0
E01474,8,S019,Supervisor,8,0,8,960.0
E01475,35,S019,Cashier,35,0,35,2625.0
E01476,40,S019,Customer Service,40,0,40,3400.0
E01477,33,S019,Floor,33,0,33,2310.0
E01478,32,S019,Cashier,32,0,32,2400.0
E01479,30,S019,Stock,30,0,30,1950.0
E01480,10,S019,Cashier,10,0,10,750.0
E01481,39,S019,Customer Service,39,0,39,3315.0
E01482,36,S019,Floor,36,0,36,2520.0
E01483,19,S019,Cashier,19,0,19,1425.0
E01484,33,S019,Stock,33,0,33,2145.0
E01485,24,S019,Cashier,24,0,24,1800.0
E01486,22,S019,Floor,22,0,22,1540.0
E01487,34,S019,Floor,34,0,34,2380.0
E01491,31,S019,Floor,31,0,31,2170.0
E01492,24,S019,Supervisor,24,0,24,2880.0
E01493,29,S019,Floor,29,0,29,2030.0
E01494,24,S019,Supervisor,24,0,24,2880.0
E01495,27,S019,Cashier,27,0,27,2025.0
E01496,29,S019,Floor,29,0,29,2030.0
E01497,26,S019,Floor,26,0,26,1820.0
E01498,23,S019,Stock,23,0,23,1495.0
E01500,29,S019,Cashier,29,0,29,2175.0
E01501,15,S019,Floor,15,0,15,1050.0
E01502,29,S019,Cashier,29,0,29,2175.0
E01503,32,S019,Floor,32,0,32,2240.0
E01504,22,S019,Cashier,22,0,22,1650.0
E01505,32,S019,Stock,32,0,32,2080.0
E01506,35,S019,Cashier,35,0,35,2625.0
E01507,29,S019,Cashier,29,0,29,2175.0
E01509,34,S019,Cashier,34,0,34,2550.0
E01511,39,S019,Customer Service,39,0,39,3315.0
E01513,24,S019,Supervisor,24,0,24,2880.0
E01514,24,S019,Supervisor,24,0,24,2880.0
E01515,39,S019,Floor,39,0,39,2730.0
E01516,27,S019,Stock,27,0,27,1755.0
E01517,40,S019,Customer Service,40,0,40,3400.0
E01518,34,S019,Cashier,34,0,34,2550.0
E01520,40,S019,Customer Service,40,0,40,3400.0
E01521,37,S020,Cashier,37,0,37,2775.0
E01522,23,S020,Floor,23,0,23,1610.0
E01523,28,S020,Floor,28,0,28,1960.0
E01524,40,S020,Cashier,40,0,40,3000.0
E01525,33,S020,Floor,33,0,33,2310.0
E01526,8,S020,Supervisor,8,0,8,960.0
E01527,29,S020,Floor,29,0,29,2030.0
E01528,35,S020,Floor,35,0,35,2450.0
E01529,17,S020,Floor,17,0,17,1190.0
E01530,24,S020,Floor,24,0,24,1680.0
E01531,38,S020,Cashier,38,0,38,2850.0
E01532,28,S020,Floor,28,0,28,1960.0
E01533,16,S020,Stock,16,0,16,1040.0
E01534,8,S020,Supervisor,8,0,8,960.0
E01535,29,S020,Floor,29,0,29,2030.0
E01536,37,S020,Cashier,37,0,37,2775.0
E01537,37,S020,Cashier,37,0,37,2775.0
E01538,22,S020,Stock,22,0,22,1430.0
E01539,10,S020,Floor,10,0,10,784.0
E01540,32,S020,Supervisor,32,0,32,3840.0
E01541,21,S020,Stock,21,0,21,1365.0
E01542,39,S020,Customer Service,39,0,39,3315.0
E01543,24,S020,Supervisor,24,0,24,2880.0
E01544,33,S020,Floor,33,0,33,2310.0
E01545,32,S020,Floor,32,0,32,2240.0
E01546,10,S020,Floor,10,0,10,700.0
E01547,24,S020,Supervisor,24,0,24,2880.0
E01548,24,S020,Stock,24,0,24,1560.0
E01549,38,S020,Cashier,38,0,38,2850.0
E01550,6,S020,Stock,6,0,6,390.0
E01551,21,S020,Floor,21,0,21,1470.0
E01552,22,S020,Floor,22,0,22,1540.0
E01553,38,S020,Cashier,38,0,38,2850.0
E01554,5,S020,Stock,5,0,5,325.0
E01556,18,S020,Stock,18,0,18,1170.0
E01557,24,S020,Supervisor,24,0,24,2880.0
E01559,35,S020,Cashier,35,0,35,2625.0
E01560,16,S020,Floor,16,0,16,1120.0
E01561,27,S020,Stock,27,0,27,1755.0
E01562,40,S020,Customer Service,40,0,40,3400.0
E01563,10,S020,Floor,10,0,10,784.0
E01565,40,S020,Supervisor,40,0,40,4800.0
E01567,22,S020,Stock,22,0,22,1430.0
E01568,24,S020,Supervisor,24,0,24,2880.0
E01571,40,S020,Cashier,40,0,40,3000.0
E01572,38,S020,Cashier,38,0,38,2850.0
E01573,10,S020,Stock,10,0,10,650.0
E01574,5,S020,Floor,5,0,5,392.0
E01575,37,S020,Cashier,37,0,37,2775.0
E01576,5,S020,Floor,5,0,5,392.0
E01577,19,S020,Floor,19,0,19,1330.0
E01578,13,S020,Floor,13,0,13,910.0
E01579,40,S020,Customer Service,40,0,40,3400.0
E01580,32,S020,Supervisor,32,0,32,3840.0
E01581,32,S020,Stock,32,0,32,2080.0
E01582,23,S020,Stock,23,0,23,1495.0
E01583,24,S020,Supervisor,24,0,24,2880.0
E01584,39,S020,Customer Service,39,0,39,3315.0
E01585,14,S020,Stock,14,0,14,910.0
E01586,24,S020,Stock,24,0,24,1560.0
E01587,13,S020,Stock,13,0,13,845.0
E01588,37,S020,Cashier,37,0,37,2775.0
E01589,24,S020,Floor,24,0,24,1680.0
E01590,37,S020,Cashier,37,0,37,2775.0
E01591,13,S020,Floor,13,0,13,910.0
E01592,31,S020,Cashier,31,0,31,2325.0
E01593,21,S020,Floor,21,0,21,1470.0
E01594,11,S020,Floor,11,0,11,770.0
E01595,17,S020,Floor,17,0,17,1190.0
E01596,38,S020,Cashier,38,0,38,2850.0
E01597,13,S020,Stock,13,0,13,845.0
E01598,40,S020,Customer Service,40,0,40,3400.0
E01599,40,S020,Cashier,40,0,40,3000.0
E01600,39,S020,Customer Service,39,0,39,3315.0
E01601,5,S021,Floor,5,0,5,350.0
E01603,13,S021,Floor,13,0,13,910.0
E01604,12,S021,Floor,12,0,12,840.0
E01605,27,S021,Floor,27,0,27,1890.0
E01606,24,S021,Supervisor,24,0,24,2880.0
E01608,5,S021,Floor,5,0,5,392.0
E01609,35,S021,Cashier,35,0,35,2625.0
E01610,24,S021,Supervisor,24,0,24,2880.0
E01611,11,S021,Stock,11,0,11,715.0
E01613,5,S021,Floor,5,0,5,392.0
E01614,16,S021,Floor,16,0,16,1120.0
E01615,18,S021,Floor,18,0,18,1260.0
E01616,17,S021,Stock,17,0,17,1105.0
E01617,13,S021,Stock,13,0,13,845.0
E01618,6,S021,Stock,6,0,6,390.0
E01619,5,S021,Floor,5,0,5,350.0
E01620,8,S021,Floor,8,0,8,560.0
E01621,39,S021,Cashier,39,0,39,2925.0
E01622,16,S021,Stock,16,0,16,1040.0
E01624,39,S021,Customer Service,39,0,39,3315.0
E01625,28,S021,Stock,28,0,28,1820.0
E01626,12,S021,Floor,12,0,12,840.0
E01628,16,S021,Supervisor,16,0,16,1920.0
E01629,5,S021,Floor,5,0,5,350.0
E01630,5,S021,Stock,5,0,5,325.0
E01631,10,S021,Stock,10,0,10,650.0
E01632,40,S021,Cashier,40,0,40,3000.0
E01633,16,S021,Supervisor,16,0,16,1920.0
E01634,24,S021,Supervisor,24,0,24,2880.0
E01635,21,S021,Floor,21,0,21,1470.0
E01636,36,S021,Customer Service,36,0,36,3060.0
E01637,6,S021,Floor,6,0,6,420.0
E01639,14,S021,Floor,14,0,14,980.0
E01641,32,S021,Supervisor,32,0,32,3840.0
E01642,40,S021,Cashier,40,0,40,3000.0
E01643,37,S021,Cashier,37,0,37,2775.0
E01644,10,S021,Stock,10,0,10,650.0
E01645,11,S021,Stock,11,0,11,715.0
E01646,15,S021,Floor,15,0,15,1050.0
E01647,37,S021,Cashier,37,0,37,2775.0
E01648,16,S021,Supervisor,16,0,16,1920.0
E01650,5,S021,Stock,5,0,5,325.0
E01651,15,S021,Floor,15,0,15,1050.0
E01652,37,S021,Cashier,37,0,37,2775.0
E01653,39,S021,Customer Service,39,0,39,3315.0
E01654,5,S021,Floor,5,0,5,350.0
E01655,35,S021,Cashier,35,0,35,2625.0
E01656,8,S021,Stock,8,0,8,520.0
E01658,16,S021,Supervisor,16,0,16,1920.0
E01659,16,S021,Floor,16,0,16,1120.0
E01660,16,S021,Supervisor,16,0,16,1920.0
E01661,38,S021,Cashier,38,0,38,2850.0
E01662,11,S021,Floor,11,0,11,770.0
E01663,5,S021,Floor,5,0,5,392.0
E01664,11,S021,Stock,11,0,11,715.0
E01665,38,S021,Cashier,38,0,38,2850.0
E01666,37,S021,Cashier,37,0,37,2775.0
E01667,37,S021,Customer Service,37,0,37,3145.0
E01668,8,S021,Stock,8,0,8,520.0
E01669,13,S021,Stock,13,0,13,845.0
E01670,15,S021,Floor,15,0,15,1050.0
E01671,5,S021,Floor,5,0,5,350.0
E01672,39,S021,Customer Service,39,0,39,3315.0
E01673,39,S021,Customer Service,39,0,39,3315.0
E01674,13,S021,Floor,13,0,13,910.0
E01675,14,S021,Stock,14,0,14,910.0
E01676,20,S021,Floor,20,0,20,1400.0
E01677,37,S021,Customer Service,37,0,37,3145.0
E01678,5,S021,Stock,5,0,5,325.0
E01679,20,S021,Floor,20,0,20,1400.0
E01680,27,S021,Floor,27,0,27,1890.0
E01682,22,S022,Floor,22,0,22,1540.0
E01683,19,S022,Floor,19,0,19,1330.0
E01684,12,S022,Floor,12,0,12,840.0
E01685,40,S022,Customer Service,40,0,40,3400.0
E01687,5,S022,Floor,5,0,5,350.0
E01689,24,S022,Supervisor,24,0,24,2880.0
E01692,21,S022,Stock,21,0,21,1365.0
E01693,13,S022,Cashier,13,0,13,975.0
E01694,11,S022,Cashier,11,0,11,825.0
E01696,29,S022,Cashier,29,0,29,2175.0
E01697,8,S022,Floor,8,0,8,560.0
E01699,8,S022,Cashier,8,0,8,600.0
E01700,13,S022,Floor,13,0,13,910.0
E01702,16,S022,Supervisor,16,0,16,1920.0
E01703,25,S022,Cashier,25,0,25,1875.0
E01705,5,S022,Cashier,5,0,5,375.0
E01706,32,S022,Supervisor,32,0,32,3840.0
E01707,8,S022,Supervisor,8,0,8,960.0
E01709,13,S022,Cashier,13,0,13,975.0
E01711,11,S022,Stock,11,0,11,715.0
E01712,5,S022,Floor,5,0,5,350.0
E01713,11,S022,Cashier,11,0,11,825.0
E01715,8,S022,Supervisor,8,0,8,960.0
E01716,5,S022,Stock,5,0,5,325.0
E01717,8,S022,Cashier,8,0,8,600.0
E01718,11,S022,Cashier,11,0,11,825.0
E01719,15,S022,Stock,15,0,15,975.0
E01720,6,S022,Floor,6,0,6,420.0
E01721,17,S022,Stock,17,0,17,1105.0
E01722,19,S022,Floor,19,0,19,1330.0
E01723,16,S022,Stock,16,0,16,1040.0
E01724,16,S022,Floor,16,0,16,1120.0
E01725,6,S022,Stock,6,0,6,390.0
E01726,8,S022,Cashier,8,0,8,600.0
E01727,11,S022,Stock,11,0,11,715.0
E01728,16,S022,Floor,16,0,16,1120.0
E01729,8,S022,Floor,8,0,8,560.0
E01730,18,S022,Floor,18,0,18,1260.0
E01731,11,S022,Floor,11,0,11,770.0
E01732,8,S022,Supervisor,8,0,8,960.0
E01734,24,S022,Supervisor,24,0,24,2880.0
E01735,14,S022,Floor,14,0,14,980.0
E01736,19,S022,Cashier,19,0,19,1425.0
E01737,5,S022,Stock,5,0,5,325.0
E01738,12,S022,Floor,12,0,12,840.0
E01739,14,S022,Stock,14,0,14,910.0
E01741,14,S022,Stock,14,0,14,910.0
E01742,13,S022,Cashier,13,0,13,975.0
E01744,8,S022,Supervisor,8,0,8,960.0
E01746,20,S022,Floor,20,0,20,1400.0
E01747,40,S022,Customer Service,40,0,40,3400.0
E01748,11,S022,Floor,11,0,11,770.0
E01749,40,S022,Customer Service,40,0,40,3400.0
E01750,24,S022,Supervisor,24,0,24,2880.0
E01752,6,S022,Floor,6,0,6,420.0
E01753,8,S022,Supervisor,8,0,8,960.0
E01754,16,S022,Cashier,16,0,16,1200.0
E01755,21,S022,Cashier,21,0,21,1575.0
E01756,21,S022,Cashier,21,0,21,1575.0
E01757,17,S022,Cashier,17,0,17,1275.0
E01758,8,S022,Stock,8,0,8,520.0
E01759,18,S022,Cashier,18,0,18,1350.0
E01760,8,S022,Supervisor,8,0,8,960.0
E01761,6,S023,Cashier,6,0,6,450.0
E01762,8,S023,Stock,8,0,8,520.0
E01763,6,S023,Floor,6,0,6,420.0
E01764,5,S023,Floor,5,0,5,350.0
E01765,19,S023,Floor,19,0,19,1330.0
E01767,13,S023,Cashier,13,0,13,975.0
E01768,10,S023,Stock,10,0,10,650.0
E01769,12,S023,Stock,12,0,12,780.0
E01770,17,S023,Cashier,17,0,17,1275.0
E01771,14,S023,Cashier,14,0,14,1050.0
E01773,24,S023,Floor,24,0,24,1680.0
E01774,10,S023,Cashier,10,0,10,750.0
E01775,12,S023,Customer Service,12,0,12,1020.0
E01777,33,S023,Customer Service,33,0,33,2805.0
E01779,10,S023,Cashier,10,0,10,750.0
E01780,18,S023,Customer Service,18,0,18,1530.0
E01781,10,S023,Cashier,10,0,10,750.0
E01782,6,S023,Floor,6,0,6,420.0
E01783,21,S023,Customer Service,21,0,21,1785.0
E01784,16,S023,Supervisor,16,0,16,1920.0
E01785,8,S023,Floor,8,0,8,560.0
E01786,5,S023,Floor,5,0,5,350.0
E01787,8,S023,Cashier,8,0,8,600.0
E01789,14,S023,Floor,14,0,14,980.0
E01790,40,S023,Supervisor,40,0,40,4800.0
E01791,11,S023,Stock,11,0,11,715.0
E01792,19,S023,Floor,19,0,19,1330.0
E01793,20,S023,Floor,20,0,20,1400.0
E01794,10,S023,Stock,10,0,10,650.0
E01796,24,S023,Supervisor,24,0,24,2880.0
E01797,16,S023,Supervisor,16,0,16,1920.0
E01798,13,S023,Floor,13,0,13,910.0
E01799,22,S023,Floor,22,0,22,1540.0
E01800,13,S023,Cashier,13,0,13,975.0
E01801,20,S023,Floor,20,0,20,1400.0
E01802,6,S023,Stock,6,0,6,390.0
E01803,8,S023,Cashier,8,0,8,600.0
E01804,8,S023,Stock,8,0,8,520.0
E01805,29,S023,Cashier,29,0,29,2175.0
E01806,11,S023,Floor,11,0,11,770.0
E01807,8,S023,Stock,8,0,8,520.0
E01808,29,S023,Customer Service,29,0,29,2465.0
E01809,32,S023,Supervisor,32,0,32,3840.0
E01810,8,S023,Cashier,8,0,8,600.0
E01811,21,S023,Cashier,21,0,21,1575.0
E01813,12,S023,Stock,12,0,12,780.0
E01814,8,S023,Cashier,8,0,8,600.0
E01816,8,S023,Floor,8,0,8,560.0
E01817,5,S023,Cashier,5,0,5,375.0
E01818,29,S023,Cashier,29,0,29,2175.0
E01819,16,S023,Stock,16,0,16,1040.0
E01820,8,S023,Supervisor,8,0,8,960.0
E01821,13,S023,Floor,13,0,13,910.0
E01822,8,S023,Stock,8,0,8,520.0
E01823,11,S023,Floor,11,0,11,770.0
E01824,16,S023,Cashier,16,0,16,1200.0
E01825,34,S023,Customer Service,34,0,34,2890.0
E01830,8,S023,Stock,8,0,8,520.0
E01831,22,S023,Cashier,22,0,22,1650.0
E01832,10,S023,Cashier,10,0,10,750.0
E01833,8,S023,Supervisor,8,0,8,960.0
E01834,21,S023,Customer Service,21,0,21,1785.0
E01836,17,S023,Floor,17,0,17,1190.0
E01837,24,S023,Supervisor,24,0,24,2880.0
E01838,16,S023,Stock,16,0,16,1040.0
E01839,10,S023,Stock,10,0,10,650.0
E01840,15,S023,Cashier,15,0,15,1125.0
E01842,34,S024,Cashier,34,0,34,2550.0
E01844,28,S024,Cashier,28,0,28,2100.0
E01845,25,S024,Floor,25,0,25,1750.0
E01846,31,S024,Cashier,31,0,31,2325.0
E01848,5,S024,Stock,5,0,5,325.0
E01849,29,S024,Floor,29,0,29,2030.0
E01850,36,S024,Stock,36,0,36,2340.0
E01851,21,S024,Stock,21,0,21,1365.0
E01853,40,S024,Supervisor,40,0,40,4800.0
E01854,35,S024,Cashier,35,0,35,2625.0
E01855,24,S024,Floor,24,0,24,1680.0
E01856,23,S024,Cashier,23,0,23,1725.0
E01857,35,S024,Cashier,35,0,35,2625.0
E01858,40,S024,Floor,40,0,40,2800.0
E01859,18,S024,Cashier,18,0,18,1350.0
E01860,14,S024,Floor,14,0,14,980.0
E01862,19,S024,Stock,19,0,19,1235.0
E01863,35,S024,Floor,35,0,35,2450.0
E01864,24,S024,Supervisor,24,0,24,2880.0
E01865,22,S024,Floor,22,0,22,1540.0
E01866,30,S024,Stock,30,0,30,1950.0
E01867,39,S024,Cashier,39,0,39,2925.0
E01868,35,S024,Cashier,35,0,35,2625.0
E01869,40,S024,Customer Service,40,0,40,3400.0
E01870,33,S024,Floor,33,0,33,2310.0
E01871,16,S024,Stock,16,0,16,1040.0
E01872,27,S024,Cashier,27,0,27,2025.0
E01873,40,S024,Customer Service,40,0,40,3400.0
E01874,24,S024,Floor,24,0,24,1680.0
E01876,14,S024,Stock,14,0,14,910.0
E01877,22,S024,Cashier,22,0,22,1650.0
E01878,35,S024,Cashier,35,0,35,2625.0
E01879,40,S024,Supervisor,40,0,40,4800.0
E01880,19,S024,Stock,19,0,19,1235.0
E01882,21,S024,Stock,21,0,21,1365.0
E01883,40,S024,Customer Service,40,0,40,3400.0
E01884,40,S024,Customer Service,40,0,40,3400.0
E01885,40,S024,Cashier,40,0,40,3000.0
E01887,24,S024,Floor,24,0,24,1680.0
E01888,35,S024,Cashier,35,0,35,2625.0
E01889,11,S024,Stock,11,0,11,715.0
E01890,17,S024,Stock,17,0,17,1105.0
E01891,24,S024,Floor,24,0,24,1680.0
E01893,32,S024,Cashier,32,0,32,2400.0
E01894,26,S024,Floor,26,0,26,1820.0
E01895,16,S024,Stock,16,0,16,1040.0
E01896,32,S024,Floor,32,0,32,2240.0
E01897,32,S024,Cashier,32,0,32,2400.0
E01898,39,S024,Customer Service,39,0,39,3315.0
E01899,25,S024,Cashier,25,0,25,1875.0
E01900,29,S024,Cashier,29,0,29,2175.0
E01901,39,S024,Customer Service,39,0,39,3315.0
E01902,24,S024,Supervisor,24,0,24,2880.0
E01903,22,S024,Stock,22,0,22,1430.0
E01904,27,S024,Cashier,27,0,27,2025.0
E01905,19,S024,Floor,19,0,19,1330.0
E01906,32,S024,Floor,32,0,32,2240.0
E01907,40,S024,Supervisor,40,0,40,4800.0
E01908,36,S024,Cashier,36,0,36,2700.0
E01910,39,S024,Floor,39,0,39,2730.0
E01911,39,S024,Customer Service,39,0,39,3315.0
E01912,22,S024,Floor,22,0,22,1540.0
E01913,32,S024,Supervisor,32,0,32,3840.0
E01914,38,S024,Floor,38,0,38,2660.0
E01915,40,S024,Supervisor,40,0,40,4800.0
E01916,16,S024,Stock,16,0,16,1040.0
E01917,5,S024,Stock,5,0,5,325.0
E01918,29,S024,Cashier,29,0,29,2175.0
E01919,24,S024,Stock,24,0,24,1560.0
E01920,27,S024,Floor,27,0,27,1890.0
E01921,21,S025,Cashier,21,0,21,1575.0
E01922,39,S025,Cashier,39,0,39,2925.0
E01923,18,S025,Floor,18,0,18,1260.0
E01926,33,S025,Customer Service,33,0,33,2805.0
E01927,29,S025,Cashier,29,0,29,2175.0
E01928,19,S025,Floor,19,0,19,1330.0
E01929,27,S025,Stock,27,0,27,1755.0
E01930,40,S025,Customer Service,40,0,40,3400.0
E01931,35,S025,Cashier,35,0,35,2625.0
E01932,38,S025,Customer Service,38,0,38,3230.0
E01933,30,S025,Cashier,30,0,30,2250.0
E01934,28,S025,Floor,28,0,28,1960.0
E01935,21,S025,Floor,21,0,21,1470.0
E01936,35,S025,Customer Service,35,0,35,2975.0
E01939,14,S025,Stock,14,0,14,910.0
E01940,38,S025,Floor,38,0,38,2660.0
E01941,38,S025,Cashier,38,0,38,2850.0
E01942,30,S025,Cashier,30,0,30,2250.0
E01943,18,S025,Stock,18,0,18,1170.0
E01944,16,S025,Stock,16,0,16,1040.0
E01946,27,S025,Floor,27,0,27,1890.0
E01947,11,S025,Stock,11,0,11,715.0
E01949,29,S025,Cashier,29,0,29,2175.0
E01950,22,S025,Floor,22,0,22,1540.0
E01951,40,S025,Supervisor,40,0,40,4800.0
E01952,19,S025,Floor,19,0,19,1330.0
E01953,14,S025,Floor,14,0,14,980.0
E01954,38,S025,Customer Service,38,0,38,3230.0
E01955,40,S025,Supervisor,40,0,40,4800.0
E01956,10,S025,Cashier,10,0,10,750.0
E01958,20,S025,Stock,20,0,20,1300.0
E01959,18,S025,Floor,18,0,18,1260.0
E01960,14,S025,Floor,14,0,14,980.0
E01962,21,S025,Floor,21,0,21,1470.0
E01963,29,S025,Stock,29,0,29,1885.0
E01964,27,S025,Stock,27,0,27,1755.0
E01965,23,S025,Stock,23,0,23,1495.0
E01966,32,S025,Cashier,32,0,32,2400.0
E01967,22,S025,Stock,22,0,22,1430.0
E01968,35,S025,Cashier,35,0,35,2625.0
E01969,28,S025,Customer Service,28,0,28,2380.0
E01970,31,S025,Floor,31,0,31,2170.0
E01971,17,S025,Stock,17,0,17,1105.0
E01972,40,S025,Customer Service,40,0,40,3400.0
E01973,19,S025,Stock,19,0,19,1235.0
E01974,32,S025,Cashier,32,0,32,2400.0
E01975,27,S025,Floor,27,0,27,1890.0
E01976,29,S025,Floor,29,0,29,2030.0
E01977,31,S025,Customer Service,31,0,31,2635.0
E01979,11,S025,Floor,11,0,11,770.0
E01980,36,S025,Cashier,36,0,36,2700.0
E01981,34,S025,Cashier,34,0,34,2550.0
E01982,28,S025,Cashier,28,0,28,2100.0
E01983,38,S025,Customer Service,38,0,38,3230.0
E01984,33,S025,Cashier,33,0,33,2475.0
E01985,23,S025,Cashier,23,0,23,1725.0
E01986,29,S025,Floor,29,0,29,2030.0
E01987,26,S025,Floor,26,0,26,1820.0
E01988,16,S025,Floor,16,0,16,1120.0
E01990,34,S025,Cashier,34,0,34,2550.0
E01991,28,S025,Cashier,28,0,28,2100.0
E01992,36,S025,Floor,36,0,36,2520.0
E01993,20,S025,Stock,20,0,20,1300.0
E01994,16,S025,Floor,16,0,16,1120.0
E01995,40,S025,Supervisor,40,0,40,4800.0
E01996,19,S025,Stock,19,0,19,1235.0
E01997,30,S025,Floor,30,0,30,2100.0
